wl;card2_cyansquare_black1;card2_cyansquare_black2;card2_cyansquare_black3;card2_cyansquare_grey1a;card2_cyansquare_grey1b;card2_cyansquare_grey1c;card2_cyansquare_grey2a;card2_cyansquare_grey2b;card2_cyansquare_grey2c;card2_cyansquare_grey3a;card2_cyansquare_grey3b;card2_cyansquare_grey3c;card2_cyansquare_grey4a;card2_cyansquare_grey4b;card2_cyansquare_grey4c;card2_cyansquare_grey5a;card2_cyansquare_grey5b;card2_cyansquare_grey5c;card2_cyansquare_grey6a;card2_cyansquare_grey6b;card2_cyansquare_grey6c;card2_cyansquare_grey7a;card2_cyansquare_grey7b;card2_cyansquare_grey7c;card2_cyansquare_white1;card2_cyansquare_white2;card2_cyansquare_white3
328,4196472;57,78688525;75,81967213;56,96721311;64,75409836;77,04918033;85,24590164;54,91803279;53,27868852;93,44262295;77,04918033;63,52459016;49,59016393;30,32786885;90,16393443;105,7377049;73,36065574;44,26229508;49,59016393;113,1147541;78,68852459;79,91803279;10,6557377;76,2295082;80,32786885;88,1147541;68,03278689;86,06557377
329,0158691;47,63948498;53,21888412;13,73390558;86,26609442;91,84549356;66,9527897;82,40343348;43,77682403;56,22317597;79,39914163;40,77253219;51,93133047;61,80257511;58,79828326;90,55793991;72,53218884;75,53648069;44,63519313;51,07296137;57,08154506;52,36051502;67,38197425;63,5193133;33,0472103;30,04291845;53,21888412;39,48497854
329,6120605;67,00507614;55,32994924;78,68020305;115,7360406;49,23857868;89,84771574;65,4822335;88,83248731;129,4416244;103,0456853;78,17258883;58,88324873;103,0456853;53,8071066;67,00507614;54,31472081;75,63451777;107,6142132;22,33502538;34,01015228;35,02538071;33,50253807;92,3857868;74,61928934;89,34010152;104,0609137;74,61928934
330,2082214;80,72916667;77,34375;82,8125;95,05208333;93,48958333;98,95833333;96,61458333;103,125;69,01041667;90,625;75;103,6458333;80,20833333;92,96875;97,91666667;100,5208333;95,05208333;118,2291667;72,91666667;86,45833333;88,54166667;76,04166667;93,75;82,29166667;99,47916667;77,08333333;110,9375
330,8043518;59,14396887;72,37354086;61,08949416;80,15564202;118,2879377;61,47859922;107,3929961;98,44357977;104,2801556;72,37354086;73,54085603;75,87548638;26,07003891;70,81712062;66,14785992;63,81322957;52,52918288;54,47470817;67,70428016;66,14785992;101,5564202;74,70817121;90,27237354;63,03501946;56,80933852;72,76264591;90,6614786
331,4004517;182,6086957;45,65217391;142,3913043;207,6086957;121,7391304;147,826087;51,08695652;44,56521739;117,3913043;52,17391304;9,782608696;100;144,5652174;39,13043478;192,3913043;96,73913043;171,7391304;52,17391304;106,5217391;195,6521739;101,0869565;81,52173913;57,60869565;41,30434783;33,69565217;66,30434783;190,2173913
331,996521;37,73584906;36,98113208;58,86792453;52,45283019;106,0377358;72,45283019;61,88679245;32,83018868;36,22641509;29,05660377;95,8490566;36,60377358;63,39622642;70,56603774;102,6415094;70,56603774;59,62264151;43,01886792;37,73584906;66,03773585;48,67924528;41,88679245;71,69811321;72,0754717;67,54716981;65,66037736;106,4150943
332,5925293;97,36842105;96,05263158;67,76315789;68,42105263;157,8947368;92,10526316;113,1578947;144,0789474;69,07894737;115,1315789;129,6052632;82,89473684;55,92105263;112,5;118,4210526;99,34210526;77,63157895;143,4210526;134,2105263;123,0263158;43,42105263;86,18421053;49,34210526;78,28947368;85,52631579;130,2631579;132,2368421
333,1885376;56,42201835;94,95412844;71,10091743;125,2293578;107,3394495;101,8348624;118,3486239;116,5137615;104,1284404;83,48623853;80,73394495;53,66972477;93,57798165;89,44954128;104,587156;91,28440367;83,94495413;75,68807339;90,82568807;32,11009174;80,73394495;94,49541284;51,37614679;44,95412844;94,95412844;95,41284404;123,3944954
333,7845154;18,32061069;89,69465649;48,09160305;79,00763359;80,91603053;49,23664122;89,3129771;107,6335878;87,02290076;79,77099237;70,99236641;67,55725191;62,97709924;54,58015267;86,64122137;87,02290076;40,83969466;53,4351145;96,5648855;23,28244275;88,54961832;74,04580153;61,83206107;82,82442748;72,13740458;103,4351145;104,5801527
334,3804321;113,3333333;141,6666667;129,4444444;116,1111111;123,3333333;130;150,5555556;134,4444444;154,4444444;152,2222222;108,8888889;137,7777778;137,7777778;160;122,2222222;98,88888889;190,5555556;145,5555556;153,8888889;146,6666667;120;148,3333333;108,8888889;141,6666667;132,7777778;130;158,3333333
334,9763489;29,48207171;78,48605578;56,57370518;100,3984064;99,20318725;54,98007968;59,76095618;78,88446215;73,30677291;63,34661355;38,64541833;76,09561753;72,50996016;47,80876494;66,93227092;74,10358566;50,59760956;89,64143426;63,74501992;59,76095618;55,37848606;38,24701195;99,20318725;50,99601594;49,40239044;64,94023904;96,812749
335,5722351;59,3220339;66,94915254;93,22033898;172,8813559;101,6949153;69,49152542;127,1186441;108,4745763;90,6779661;83,05084746;117,7966102;114,4067797;53,38983051;122,0338983;94,91525424;52,54237288;94,06779661;85,59322034;38,98305085;23,72881356;50;57,62711864;42,37288136;88,13559322;97,45762712;102,5423729;65,25423729
336,1680603;81,75182482;30,65693431;74,45255474;82,48175182;161,3138686;101,459854;124,8175182;85,40145985;78,83211679;129,1970803;99,27007299;47,44525547;51,09489051;8,759124088;77,37226277;90,51094891;70,0729927;35,76642336;53,28467153;19,7080292;62,77372263;86,86131387;67,15328467;48,90510949;140,1459854;100,729927;81,02189781
336,7638855;38,99371069;9,433962264;63,52201258;98,74213836;54,08805031;88,05031447;130,1886792;55,97484277;76,72955975;84,27672956;52,20125786;122,0125786;74,21383648;23,27044025;63,52201258;59,11949686;-11,94968553;49,05660377;6,289308176;12,57861635;51,57232704;82,38993711;73,58490566;69,18238994;35,22012579;-0,628930818;13,20754717
337,3596497;96,90721649;91,2371134;32,98969072;84,53608247;50;86,08247423;82,98969072;148,9690722;65,46391753;78,86597938;25,77319588;61,8556701;68,04123711;10,30927835;13,40206186;-12,88659794;73,71134021;65,46391753;98,96907216;-1,030927835;83,50515464;66,49484536;43,29896907;87,11340206;82,98969072;76,80412371;102,0618557
337,9553833;104,5774648;114,4366197;109,5070423;123,943662;76,4084507;125;134,8591549;96,83098592;104,9295775;111,2676056;75;132,3943662;91,1971831;85,21126761;71,12676056;125,7042254;63,38028169;108,8028169;109,8591549;105,9859155;104,2253521;79,57746479;56,69014085;109,1549296;104,9295775;70,42253521;74,64788732
338,5511169;51,47540984;125,9016393;67,21311475;89,83606557;99,67213115;94,09836066;81,63934426;83,93442623;122,6229508;80,98360656;81,31147541;79,3442623;75,40983607;76,72131148;93,7704918;63,93442623;41,31147541;63,93442623;86,2295082;61,63934426;64,26229508;87,86885246;92,78688525;47,21311475;115,4098361;85,57377049;73,1147541
339,1467896;-28,57142857;29,67032967;27,47252747;60,43956044;-73,62637363;74,72527473;63,73626374;71,42857143;107,6923077;113,1868132;26,37362637;-58,24175824;3,296703297;61,53846154;69,23076923;-13,18681319;-50,54945055;56,04395604;-27,47252747;21,97802198;-36,26373626;43,95604396;32,96703297;-63,73626374;72,52747253;23,07692308;-10,98901099
339,7424316;47,02380952;107,1428571;39,88095238;67,26190476;108,9285714;59,52380952;90,47619048;97,02380952;102,9761905;70,83333333;76,19047619;75,5952381;73,21428571;54,16666667;85,11904762;48,21428571;72,02380952;23,21428571;72,02380952;134,5238095;18,45238095;51,19047619;31,54761905;80,35714286;73,80952381;169,047619;35,11904762
340,3380737;103,196347;85,84474886;94,06392694;115,9817352;101,369863;90,86757991;94,06392694;93,15068493;124,6575342;71,23287671;95,43378995;97,71689498;76,71232877;75,79908676;79,9086758;88,12785388;95,43378995;55,25114155;80,3652968;34,24657534;117,3515982;89,49771689;63,92694064;49,31506849;86,75799087;120,5479452;116,4383562
340,9336548;21,98275862;122,8448276;69,82758621;111,2068966;74,56896552;51,72413793;70,68965517;99,13793103;53,01724138;33,62068966;38,36206897;43,10344828;62,93103448;56,46551724;6,465517241;65,0862069;85,34482759;60,77586207;64,65517241;56,46551724;62,93103448;34,05172414;74,56896552;70,25862069;69,39655172;83,62068966;88,79310345
341,5292053;72,57525084;55,51839465;71,23745819;113,3779264;71,57190635;130,4347826;96,65551839;108,361204;97,32441472;64,88294314;71,57190635;79,26421405;83,27759197;110,0334448;55,85284281;45,48494983;75,91973244;58,86287625;76,2541806;90,30100334;84,28093645;76,92307692;83,61204013;80,93645485;59,53177258;69,89966555;120,4013378
342,1247253;130,8457711;143,7810945;91,54228856;144,7761194;125,3731343;109,4527363;121,8905473;156,2189055;125,8706468;135,8208955;85,5721393;125,8706468;57,21393035;69,65174129;91,04477612;76,61691542;72,13930348;93,03482587;97,01492537;132,3383085;76,11940299;90,54726368;126,8656716;139,800995;151,7412935;125,3731343;130,8457711
342,7202148;17,03296703;30,76923077;69,78021978;24,17582418;54,3956044;125,2747253;50,54945055;58,79120879;67,03296703;24,72527473;79,12087912;42,30769231;34,61538462;22,52747253;28,02197802;71,42857143;97,8021978;82,96703297;48,35164835;77,47252747;68,68131868;64,28571429;29,67032967;37,91208791;81,31868132;60,43956044;69,78021978
343,3156738;72,61904762;40,47619048;60,71428571;87,6984127;114,6825397;46,03174603;77,38095238;53,17460317;71,03174603;71,42857143;61,50793651;93,25396825;72,22222222;72,61904762;86,50793651;60,71428571;72,61904762;44,04761905;60,31746032;71,42857143;55,15873016;51,58730159;88,0952381;50,79365079;60,71428571;121,4285714;107,9365079
343,9111023;114,2105263;121,0526316;76,31578947;126,8421053;97,89473684;142,1052632;120;123,6842105;91,05263158;112,1052632;176,8421053;111,5789474;127,8947368;116,3157895;92,10526316;121,5789474;96,31578947;107,3684211;113,1578947;128,9473684;132,1052632;94,21052632;120;112,1052632;138,9473684;134,2105263;141,5789474
344,5064697;69,13580247;79,42386831;44,44444444;59,67078189;42,38683128;81,89300412;56,79012346;101,2345679;97,5308642;39,91769547;84,36213992;47,73662551;79,83539095;60,08230453;55,55555556;74,89711934;66,25514403;62,55144033;51,85185185;58,02469136;65,8436214;58,84773663;66,25514403;67,0781893;66,25514403;118,5185185;95,47325103
